event_id,event_name,event_ts_raw,user_id,email_hash,phone,session_id,utm_source,utm_medium,campaign,device,country,order_id,amount_raw,currency,status,refund_raw,is_bot
3415,add_to_cart,2024-05-07,268.0,3f350c497d7ebb608fa4389dd60ec0fc,,5w6546zhr3ag,Email,Paid Social,,web,UAE,,,,,,False
3416,add_to_cart,28/06/2024 02:32,341.0,04db8603fdd59fd2b24ee0565717e307,,ge5hnkf3r680,(direct),organic,brand,ANDROID,uae,,,AED,,,False
3417,start_checkout,22/03/2024 01:33,,db4cf047839573bd070a059de11902ea,,hnie6i5g6eb4,,(none),WELCOME,iOS,,,,د.إ,,,False
3418,register,29/01/2024 01:37,63.0,34a919c8466cc90d47e8b3023da29e2c,,l1fhukukjhb3,facebook,cpc,SPRING_SALE,iOS,Pakistan,,,currency,,,False
3419,PageView,2024-06-21 19:14:04,76.0,5bc5ae781888de4ae089f62a05584915,,sm8gj31wxhy3,TikTok,paid_social,ramadan,web,Pakistan,,,د.إ,,,False
3420,page_view,2024-05-18 19:31:27,450.0,c564bd30199ddb447b222eaa74769ffc,,0o0v2tupsqqz,,(none),spring_sale,Web,PK,,,currency,,,False
3421,AddToCart,2024-01-01 12:00:55,204.0,566e89b40741fbfa9420418f1c51ee78,0783006857,3lxndhjqn2ps,Email,organic,WELCOME,android,PK,,,USD,,,False
3422,add-to-cart,30/04/2024 00:25,337.0,dd5f7d025b22d07a9e19f3dbb3b5fc90,2740885818,08r5hiypr4a4,TikTok,organic,BRAND,ANDROID,UAE,,,usd,,,False
3423,AddToCart,01/24/2024 06:41,,,,vmlx7ujr5i63,newsletter,email,WELCOME,Web,SE,,,AED,,,False
3424,start_checkout,2024-03-30T19:22:29Z,333.0,aee7d641c92489f74415e606179f0f6d,7524590580,sm8gj31wxhy3,facebook,CPC,spring_sale,web,Sweden,,,usd,,,False
3425,pv,2024-03-27,232.0,19edebbedf6e60c7d2a35b1b494f592f,,sx4dwme8pqr6,newsletter,(none),Ramadan2024,web,Sweden,,,aed,,,False
3426,page_view,2024/06/27 19:37,336.0,e56c7357b13681041f94a2db03afdad5,2050429729,fa1bsqrztpyn,email,cpc,brand,Web,,,,,,,False
3427,pv,01/11/2024 07:28,123.0,b6e55cfeb6f877520f417cf1ed2c606b,8329673211,5m80mfiqd59f,unknown,(none),,web,Sweden,,,usd,,,False
3428,PAGEVIEW,2024-01-25,37.0,a493f69db9a8cbeffa77489903646403,,fldzzm766f7u,google,referral,welcome,iOS,Pakistan,,,currency,,,False
3429,create_account,2024-06-11T19:52:49Z,186.0,6d8f3fb8629b05f1c7eac7282a61bbb2,6138641212,,Google,referral,,iOS,AE,,,US$,,,False
3430,PAGEVIEW,2024-06-04 19:58:10,144.0,b1db16223d49b40fc71099bee9aa750e,,de80qr17n6de,,email,WELCOME,ios,AE,,,aed,,,False
3431,pageview,01/31/2024 06:24,4.0,52374f43ba403fdc070039031314249c,,sy0l1tr2drkx,Facebook,Email,,web,uae,,,US$,,,False
3432,start_checkout,2024/06/26 13:08 +0000,,cce403abbce9b47fc3bb4353fc0c40c2,,cxbrcaw3vmuc,Facebook,cpc,spring_sale,Web,UAE,,,د.إ,,,False
3433,pv,2024-04-11 11:58:58 +0000,313.0,9a13e0f7597b70f022a803ee441fa2bb,9634390938,56lfykyf7a0x,Email,paid_social,Ramadan2024,web,AE,,,usd,,,False
3434,PAGEVIEW,,44.0,91699f0a50accbb3d933246f334663b6,6897078682,xj3321aic3dp,Google,Email,BRAND,ANDROID,PK,,,usd,,,False
3435,pv,2024/03/10 16:04,,6cc5056a58711e1ad6ef521df33046b4,,x2dcozb9y0gj,newsletter,cpc,welcome,ANDROID,SE,,,aed,,,False
3436,order_complete,2024/06/16 06:10,,fe81a4a204e5be9a951303d1089e38fc,4444296336,t2xjttgzt661,fb,email,ramadan,web,uae,ORD-17268,122.09,aed,success,false,False
3437,pv,2024-02-14 03:08:43,,0b787166fb731797aa12df366b0ee701,,cf3isz8gzb75,email,(none),spring_sale,iOS,Pakistan,,,usd,,,False
3438,PageView,2024-03-31T15:31:41Z,,3b8e13de1af3ce97d535d8266fa3fecd,8106059979,wp711ei9qz3a,TikTok,referral,brand,web,uae,,,USD,,,False
3439,pageview,01/28/2024 07:03,368.0,,1341563327,g9chtrqqokkc,email,organic,welcome,Web,PK,,,usd,,,False
3440,BeginCheckout,2024-04-03T13:27:41Z,103.0,f41576fcb4c73a6d9e21fca29fe49294,3430843037,22u8n9aa9635,unknown,referral,,ANDROID,,,,aed,,,False
3441,pv,2024-01-20T01:59:39Z,415.0,96fc39eac68ca22fd87ed5097be5abe6,,45v6wcfoqsov,unknown,Paid Social,WELCOME,ios,UAE,,,,,,False
3442,addtocart,2024/04/02 03:24 +0400,26.0,9f783ce2ebc90316be36156479d0d0a5,,topy1py9m25p,Email,CPC,Ramadan2024,iOS,uae,,,د.إ,,,False
3443,pageview,2024-05-20,172.0,f860a7d0af8ebdc0cce7e95b0acaf89b,,80d39ihm8pl9,facebook,,brand,android,,,,currency,,,False
3444,PAGEVIEW,2024/05/19 10:46,71.0,a66be7e32856b71ab58dee8f4304d88a,,,google,cpc,spring_sale,web,Sweden,,,,,,False
3445,addtocart,2024-05-19,168.0,ff4d7b7676e6757128d04947205784c3,8825045161,h0s2mgc51xzo,email,paid_social,spring_sale,ios,PK,,,US$,,,False
3446,PageView,2024/05/23 03:17 +0000,271.0,652ed6090b567492c2c693e2c7edf3ba,,f7w1lqxk45d0,Email,CPC,SPRING_SALE,iOS,Sweden,,,US$,,,False
3447,start_checkout,not a time,415.0,96fc39eac68ca22fd87ed5097be5abe6,2513051314,4l58djd7amk1,google,(none),brand,iOS,uae,,,currency,,,False
3448,PAGEVIEW,2024-04-06 22:19:06,391.0,6148f14a2c4cb9df2f29ad0329c8bc01,,qw8p1jt8ch4o,TikTok,,welcome,ANDROID,PK,,,USD,,,False
3449,pv,2024-03-19,121.0,e1165e6137ea4ee1875e97adbe42c438,,t0djbe371pu6,facebook,cpc,ramadan,web,Sweden,,,USD,,,False
3450,add_to_cart,28/03/2024 00:34,90.0,f4390dc22ba0a96b66575256313f025d,,ljtglcag2mdm,tiktok,(none),ramadan,iOS,Sweden,,,currency,,,True
3451,BeginCheckout,2024/04/22 11:11,,de9d0ffeb99d8061f50983378cb48c77,,i4oxoovtlff0,facebook,,,Web,,,,aed,,,False
3452,buy,23/03/2024 12:39,234.0,,,vx4q6fzhyh0y,Google,paid_social,welcome,web,,ORD-93399,159.59,currency,SUCCESS,0,False
3453,pageview,02/23/2024 20:10,95.0,fe6e8699b47aced6c8f30f7f94f7ef8d,2516200643,evgd5g0cpox1,,,spring_sale,Web,Pakistan,,,currency,,,False
3454,page_view,05/05/2024 15:58,,,,gqw7wm5fodb0,unknown,referral,,Web,uae,,,currency,,,False
3455,create_account,2024-01-02 19:47:44,370.0,bd12cd74e321aa383f957b71bf07d3f7,0955152611,dxvuh4oi2eyo,(direct),email,Ramadan2024,ANDROID,UAE,,,currency,,,False
3456,pageview,2024-04-16,187.0,4b388ce4643f8d484ade8fd31fcbe3a5,,s39ohks20azu,fb,organic,BRAND,iOS,Sweden,,,aed,,,False
3457,pv,28/02/2024 13:21,,fe81a4a204e5be9a951303d1089e38fc,,03f78r9gnt0e,unknown,,spring_sale,iOS,,,,usd,,,False
3458,PAGEVIEW,2024-05-04T04:01:09Z,228.0,6896c1acd5f749ac7be407bb83cec9ef,6599392641,f2m4860hex5p,,Paid Social,brand,android,PK,,,USD,,,False
3459,checkout_start,2024-01-27,206.0,ac493a0d9db4ae2dc8b068c223093d5b,8354260964,4bpcxs9eksov,Facebook,Paid Social,brand,ANDROID,Pakistan,,,USD,,,True
3460,pageview,2024/01/15 08:08,350.0,aa821fdd37edf667293b3c8b4fd8246c,0321728930,t9frblk46tdb,Email,Email,BRAND,android,,,,US$,,,False
3461,checkout_start,2024-03-11T01:46:51Z,284.0,87c86ef2f0645da735ecffaf38918368,,d9707yazf8wt,Email,Email,,Web,Sweden,,,currency,,,False
3462,PageView,05/01/2024 14:15,336.0,d69ae1df5e5e309172050779541e4341,,dud9s5lulk9e,,Paid Social,WELCOME,web,UAE,,,AED,,,False
3463,register,2024-02-29,,58959813155b7e3d5f770a7aeab76b0d,7731316531,lsbf8sfmenqd,fb,paid_social,welcome,ANDROID,,,,currency,,,False
3464,SignUp,03/14/2024 13:42,,717c8c2e96ad708625ba258878bd9804,,b8zw29i3gwyo,unknown,email,brand,ANDROID,SE,,,USD,,,False
3465,SignUp,2024-06-01,253.0,,0014212333,lax6rr0fgzrj,Email,Paid Social,spring_sale,Web,Sweden,,,currency,,,False
3466,pageview,31/03/2024 15:01,158.0,872398fda1349d15be55d670f9e4f63a,1516168937,wjdy28vegtuf,facebook,email,SPRING_SALE,android,AE,,,USD,,,False
3467,AddToCart,2024-04-27 03:35:36,127.0,,3912811486,wxe7hc306z3z,email,email,brand,android,PK,,,د.إ,,,False
3468,pageview,13/06/2024 17:10,277.0,608ea849ea112d7f1a1b2aecb49b1886,4156937863,a7mg7qs3itmm,fb,CPC,,android,Sweden,,,د.إ,,,False
3469,page_view,2024-03-14 14:05:10,25.0,,,0rdhuyp3uoje,newsletter,Email,welcome,iOS,PK,,,,,,False
3470,page_view,2024-02-22 15:29:11,,,0361311683,0yocm561y4w9,(direct),(none),,Web,uae,,,currency,,,False
3471,page_view,2024-03-19T16:59:53Z,280.0,4c0efed73157caadf9aaeb524e9d6383,1459474925,dck8qx5dxv3i,email,(none),BRAND,ANDROID,,,,US$,,,False
3472,page_view,2024-01-19,,a18e313f4657ec2c40512949d9d5a48e,,dfihluoyvfu2,fb,CPC,,ANDROID,AE,,,aed,,,False
3473,PageView,2024-01-03T11:20:17Z,442.0,,,db1s9xzabuj5,Facebook,(none),spring_sale,Web,SE,,,AED,,,False
3474,buy,29/04/2024 11:30,444.0,93c99e43a2b9ade4db92d995caa93253,,rqlf8qtqgf00,google,email,WELCOME,ios,,ORD-57890,US$ 128.85,US$,paid,,True
3475,pv,2024-05-24,262.0,,,dck8qx5dxv3i,email,CPC,brand,iOS,,,,USD,,,False
3476,BeginCheckout,2024/02/10 04:43 +0000,373.0,da97e9037e71a8b325554984bb62687c,5452606681,h4uu0dx4cq3b,Facebook,Email,BRAND,Web,uae,,,US$,,,False
3477,SignUp,2024-02-19T07:54:26Z,187.0,4b388ce4643f8d484ade8fd31fcbe3a5,,70hgtm6c1p4g,email,referral,Ramadan2024,Web,AE,,,USD,,,False
3478,begin_checkout,2024/03/05 10:44,358.0,f87feb44ed345b6e1c42eb65322f2015,,,fb,organic,BRAND,iOS,UAE,,,USD,,,False
3479,signup,2024-03-20 07:54:00 +0000,270.0,6124f7458f51f4c78402ec773e9038ad,,h7a0ecsx6nal,,cpc,BRAND,ios,Sweden,,,USD,,,False
3480,pv,2024-06-04 00:15:48,,1a9bdb3565ad5e56c00f69b2c253ba70,,d4n2159icthw,Email,Email,,ios,,,,AED,,,False
3481,pv,2024-04-01 02:24:58,76.0,,6775096017,6rwjkb2uf2x7,TikTok,cpc,welcome,Web,Pakistan,,,currency,,,False
3482,ORDER_COMPLETED,,250.0,beddfc1f0d522859ac73947cb22d8f0f,,3vydz4h1pbch,newsletter,Paid Social,BRAND,Web,uae,ORD-95666,US$ 146.63,US$,Paid,0,False
3483,add-to-cart,2024-06-16 11:37:22,181.0,,,cci5xp3umo28,tiktok,,welcome,web,,,,usd,,,False
3484,page_view,23/01/2024 16:40,154.0,,3432328427,6a2kl66gff08,Facebook,email,spring_sale,android,AE,,,AED,,,False
3485,pageview,2024/04/07 11:45,,,,xjopphq3hlef,facebook,organic,ramadan,android,PK,,,USD,,,False
3486,signup,2024/06/04 17:32 +0400,201.0,57c4e41efd4d88d618278600e6bcc41a,,252wfla4mt33,Email,organic,Ramadan2024,ANDROID,SE,,,currency,,,False
3487,addtocart,2024-01-21 06:52:41,218.0,92d3cd66cd8c03a75e9e6c63664c1282,6441741745,iqsovpks5zvz,(direct),email,welcome,android,UAE,,,usd,,,False
3488,add-to-cart,2024-01-28,366.0,3c66844cbb7711afc5d4792b46613dc1,0996715940,y1mko6jqzlyt,google,Paid Social,spring_sale,ANDROID,UAE,,,US$,,,False
3489,PageView,2024-01-27 20:05:49 GMT,344.0,7dda261a836fd49301c633a813589725,9904390588,k0czvbqma3pg,,email,,iOS,AE,,,aed,,,False
3490,signup,2024-05-12,262.0,,,ehowd19c616q,unknown,referral,BRAND,iOS,,,,currency,,,False
3491,page_view,2024-02-10T10:38:31Z,201.0,090e2169b36e9dc3c56a122d2ed9a615,5965579663,8i14cnwbswu9,Google,organic,Ramadan2024,iOS,PK,,,aed,,,False
3492,pv,2024-04-28 09:06:11,179.0,d937abc1a68ee37a2d100b808d776f40,,383rzmzee77y,fb,referral,spring_sale,iOS,AE,,,aed,,,True
3493,pageview,2024-05-19,,6d92778dfc9ce32b22f6c6245a204d02,,aali214rc20d,Google,(none),BRAND,ANDROID,AE,,,US$,,,False
3494,PAGEVIEW,2024/04/20 02:08 GMT,437.0,1d41041b9e58aa2b277481370d9ab644,,ny64pmawlbl2,google,,SPRING_SALE,iOS,uae,,,usd,,,False
3495,PageView,24/05/2024 18:01,182.0,,,vxd851h1rptr,TikTok,email,Ramadan2024,iOS,SE,,,usd,,,False
3496,register,13/06/2024 01:30,,0a890f426d0d90463a97e9820fedbc9f,,c814jbrdwxe4,(direct),cpc,welcome,ANDROID,Sweden,,,currency,,,False
3497,pv,22/02/2024 03:03,,b7aa40b0f0be7bb52f014fb9723e2a9a,,9clepxnyynhq,(direct),,BRAND,ANDROID,,,,,,,False
3498,page_view,2024-05-14,,725b53d6257e69256060862c74359207,,i2ohm4tzvog9,,cpc,spring_sale,ANDROID,Sweden,,,USD,,,False
3499,PageView,2024-02-03,389.0,9d0239c445937fe30a10663d24a51cf7,,llnoogcpxqrt,Google,referral,spring_sale,Web,,,,USD,,,False
3500,ATC,2024-03-26 02:46:57 UTC,88.0,e404d1fdd0456d3bc15dc637b967b42c,,,email,referral,welcome,ANDROID,AE,,,usd,,,False
3501,page_view,02/04/2024 06:00,55.0,ae023c24b070017777df0d5f54fe25bd,,ljtglcag2mdm,fb,cpc,ramadan,ANDROID,,,,د.إ,,,True
3502,checkout_start,2024-06-08 23:50:52,,,,tesykdsgzrv7,facebook,CPC,,android,Pakistan,,,US$,,,False
3503,pageview,2024-01-21T06:01:36Z,,41c18e987f65803889bab9030b81eab2,0500639727,my5qlbdxixgy,unknown,organic,WELCOME,ios,SE,,,,,,False
3504,begin_checkout,2024-04-29 21:04:10,352.0,1d0d607ed7cf6f62d3dfbaa5cbc79d2e,,fmkbecdu483s,email,email,welcome,android,uae,,,currency,,,False
3505,pageview,2024-05-06,292.0,,,8vxzobpi86z5,tiktok,email,welcome,web,Pakistan,,,US$,,,False
3506,SignUp,2024-03-06T10:18:43Z,98.0,118e328d87174f7ac86e94d796376167,,cjhs3oy3ikdi,Email,email,ramadan,web,,,,AED,,,False
3507,create_account,24/04/2024 11:56,60.0,db4cf047839573bd070a059de11902ea,9699295733,wctutvrf07rf,Google,referral,SPRING_SALE,iOS,PK,,,US$,,,False
3508,signup,01/04/2024 13:51,127.0,10a8d302b7c4e4bc837f6b5c414eb61b,,19dl4ojztl2e,(direct),Paid Social,,ANDROID,,,,د.إ,,,False
3509,create_account,2024-04-24T11:43:39Z,,4d1f6ff9bff1dcad5de31eeea21af72a,1463794461,0fuq4hvy88nk,email,paid_social,welcome,iOS,AE,,,aed,,,False
3510,add_to_cart,2024-05-24T20:43:27Z,,08e01e163fe572afd13d67e0174b1b83,,1pkf5onqllbf,Facebook,Email,,ANDROID,,,,د.إ,,,False
3511,PageView,06/27/2024 18:54,142.0,0ba21b8d061b405d37db1f37848589ca,,nphtwao8vmpw,facebook,Paid Social,BRAND,ios,AE,,,USD,,,False
3512,begin_checkout,06/29/2024 02:31,85.0,4aa17db0eb84684fabf34ce8ebdf11bb,,2am4g63rt6fd,,Paid Social,Ramadan2024,web,AE,,,د.إ,,,True
3513,add_to_cart,2024-02-26,,d4f4320f4690ff72f97574dc76e03442,,ugcik0y4u71b,Email,paid_social,ramadan,web,,,,US$,,,False
3514,add_to_cart,2024/06/15 12:20,270.0,6124f7458f51f4c78402ec773e9038ad,9096793525,,Facebook,(none),SPRING_SALE,android,,,,د.إ,,,False
3515,register,02/06/2024 04:35,382.0,,,dg46qi5lf4w7,facebook,cpc,ramadan,ios,UAE,,,USD,,,False
3516,page_view,16/04/2024 00:53,241.0,fed084e4ddcde45c2dfdafd9a1845051,,b5m6w77pwa1m,facebook,(none),brand,android,,,,US$,,,False
3517,add_to_cart,2024-01-14,,,,lbxplo98v493,newsletter,cpc,SPRING_SALE,Web,PK,,,usd,,,False
3518,pv,2024-02-29 02:08:14,160.0,6acdd7bd8bed62c388877938f1fca94d,,dfihluoyvfu2,Facebook,,,ios,UAE,,,US$,,,False
3519,pageview,06/09/2024 04:03,59.0,5b9fcbb9ab17d34cb8ef68c19e36f05c,6620305154,4aw59ry02s28,Google,organic,WELCOME,iOS,,,,US$,,,False
3520,pageview,2024-04-15T22:48:58Z,61.0,,0326430747,4webqlhsiynu,unknown,CPC,,iOS,,,,USD,,,False
3521,pv,05/04/2024 05:33,151.0,,6311656605,f5sh2kyz81nb,facebook,Email,Ramadan2024,android,UAE,,,US$,,,False
3522,register,2024/05/18 02:23,438.0,5f73ebff83675fdaebeed47545175494,5329013686,8w22odo0u0bq,Email,(none),BRAND,iOS,Sweden,,,aed,,,False
3523,add-to-cart,01/04/2024 01:28,307.0,564d451b74ef846dcf64d9cf4c1b64a8,,rew55o3ivf97,newsletter,Email,spring_sale,iOS,Pakistan,,,usd,,,False
3524,pv,2024-05-30 20:13:40,,1f2a12060321a2890ada18e4c1310595,,o8lador4iytu,facebook,referral,Ramadan2024,iOS,SE,,,aed,,,False
3525,pv,19/02/2024 06:18,,c3d8c873e149e479f525f58c8eab28c9,,kjrhk3ylbqis,TikTok,email,brand,ANDROID,SE,,,currency,,,False
3526,purchase,2024-06-23T16:37:44Z,200.0,db9e4cc81fdca4b9e6e440d0fed6f641,,mom57bbm0zaq,TikTok,cpc,SPRING_SALE,web,uae,ORD-26849,47.64,US$,COMPLETE,FALSE,False
3527,pageview,2024/03/25 02:50 +0000,,8bf27e1d797b5f23302a378db0f85928,,zmbdf0xoh0t1,(direct),(none),welcome,android,Pakistan,,,usd,,,False
3528,ATC,04/11/2024 08:18,,fa36d238c4632d7d7949f14655cead35,7214058370,kss2g8d2c0sh,facebook,(none),ramadan,ios,SE,,,currency,,,False
3529,addtocart,02/14/2024 23:27,,f98d4cc83ce77dd79093933082b4eca8,,ib2vvhfza043,facebook,(none),BRAND,Web,SE,,,usd,,,False
3530,signup,2024-05-03,178.0,03c9c9fe5c3271d0b6c50203632418b9,8980292158,23ga86cho08k,(direct),email,SPRING_SALE,web,Pakistan,,,USD,,,False
3531,pv,01/18/2024 00:48,,,4492593587,07wc6w2kxo38,fb,email,WELCOME,ios,SE,,,US$,,,False
3532,PageView,2024-06-07 07:58:18,382.0,beec48dbf967e1b73b53af3ed89aa7eb,,1das9o5o6p3v,google,cpc,BRAND,android,UAE,,,usd,,,False
3533,start_checkout,05/05/2024 18:36,342.0,1c695a08a6e04649dc041a143a740a50,,n40hpzb1s94n,unknown,paid_social,spring_sale,android,Pakistan,,,aed,,,False
3534,create_account,2024-04-23 17:03:32,187.0,4b388ce4643f8d484ade8fd31fcbe3a5,,88si2l7xiwn3,TikTok,CPC,,ios,PK,,,usd,,,False
3535,purchase,2024/04/05 10:19 +0000,,fa762655f3a4c552e4ed42c463febc74,9104404771,2ih2z5t0o00y,google,(none),spring_sale,iOS,PK,ORD-66806,213.42,currency,COMPLETE,false,False
3536,BeginCheckout,27/05/2024 16:09,,72c76154ce73b40dc2e8edb1d7409ac2,6538080926,tp9l9u62cmgj,google,,Ramadan2024,iOS,Pakistan,,,د.إ,,,False
3537,buy,2024-03-26,6.0,3d68d2ac089433a090dd5a9831621f16,,molhj48j6w5d,Google,referral,WELCOME,ANDROID,UAE,ORD-50506,219.64,د.إ,success,,False
3538,addtocart,2024-04-23T10:08:14Z,212.0,bf3896b6a7597942d0a519948a1ac166,,e9aw3w21kpl7,google,CPC,welcome,ANDROID,uae,,,د.إ,,,False
3539,PAGEVIEW,01/01/2024 20:18,267.0,a0686c7daefa3771e3e8013e92a20ecd,,1rspldk1tbmc,Google,,Ramadan2024,android,Pakistan,,,د.إ,,,False
3540,pageview,2024-03-01 12:48:58 UTC,140.0,89426d8215318f7d0eca3e99fa55f6b0,,1pkf5onqllbf,Facebook,referral,BRAND,web,Pakistan,,,AED,,,False
3541,pv,2024-06-18 10:22:14,,22a30d6cca570a1ed351f82d6b7c319e,0413978459,ti554ccmgiy8,Email,cpc,BRAND,ios,,,,USD,,,False
3542,pv,2024-01-15T03:09:32Z,191.0,c056af87a57a006632b419b4229700fa,1509152127,,email,cpc,spring_sale,android,SE,,,aed,,,False
3543,create_account,02/18/2024 19:26,174.0,7841806c6f4e30123f1950be7a3d17fc,3840351476,2q44mnoie89a,Google,email,Ramadan2024,web,AE,,,US$,,,False
3544,PAGEVIEW,2024/04/11 14:30,107.0,,,6fuz6rr9mto6,Facebook,Email,,iOS,,,,currency,,,False
3545,PageView,07/01/2024 09:27,292.0,078710bc1e5460c3854477ab1e9a42c3,,wli7hvbffkag,fb,(none),brand,iOS,,,,US$,,,False
3546,page_view,2024-05-06 07:40:14,285.0,70f98e0a5b65109772648f23b5a01147,,,TikTok,referral,,Web,UAE,,,USD,,,False
3547,BeginCheckout,01/02/2024 04:22,6.0,3d68d2ac089433a090dd5a9831621f16,,2jrw3k8prkq6,Facebook,(none),Ramadan2024,web,,,,USD,,,False
3548,addtocart,2024-03-20T14:40:40Z,400.0,8393fabe5bc45744074fca908cceddbc,,56jtnjmpscvk,TikTok,(none),BRAND,ios,uae,,,aed,,,False
3549,PAGEVIEW,2024-03-08,,6acdd7bd8bed62c388877938f1fca94d,,f9bojlwyb15y,tiktok,paid_social,welcome,iOS,PK,,,currency,,,False
3550,PAGEVIEW,,366.0,3c66844cbb7711afc5d4792b46613dc1,,fpdaph6onjwr,(direct),CPC,ramadan,android,uae,,,currency,,,False
3551,PageView,2024/01/17 01:27,110.0,7083fb885b204829d8779dda61ebe9ba,,uo87vwhz9fho,Email,,brand,ios,uae,,,currency,,,False
3552,page_view,2024-01-21 19:13:31,164.0,107c7d9c83e35e736fcbe64953452332,,1em8tbsbk0z7,TikTok,referral,,iOS,,,,usd,,,False
3553,BeginCheckout,2024/04/14 03:57,,70f98e0a5b65109772648f23b5a01147,1315223483,s39ohks20azu,email,email,ramadan,ANDROID,,,,US$,,,False
3554,signup,03/03/2024 07:48,,0b787166fb731797aa12df366b0ee701,,bhdl4bt6b6sn,tiktok,cpc,brand,web,PK,,,aed,,,False
3555,sign_up,2024-05-29,354.0,4099bf9afb05ccaa6db9f1ec54f0b219,2086223659,l724mbjzevif,Google,,WELCOME,Web,PK,,,currency,,,False
3556,checkout_start,01/11/2024 07:53,272.0,25992b3fd777a78d231bb0e33e009f2b,,r60jslyels7h,Google,organic,BRAND,iOS,Pakistan,,,USD,,,False
3557,add_to_cart,,207.0,eef7535e0633dcd0e1e99f51697017fb,,ca2ynom2v4in,unknown,,welcome,web,UAE,,,US$,,,False
3558,begin_checkout,2024-01-05T13:03:44Z,,721dea1d34f59f38b2d2e0b05fc7c1dd,2564033664,l0o2o60mec3n,newsletter,,ramadan,android,PK,,,USD,,,False
3559,BeginCheckout,2024-05-26,83.0,,6462260146,,unknown,CPC,spring_sale,web,uae,,,USD,,,False
3560,create_account,2024-06-03,279.0,93d3dd54f022a02b585579de0e6cce6f,,ufy1wn8vfmt7,Google,Email,spring_sale,iOS,SE,,,aed,,,False
3561,add_to_cart,2024-02-03T04:21:41Z,79.0,5a2dc87b923a896c200255d8057f7be5,2470411645,ihv194mqrjdv,Email,referral,brand,iOS,SE,,,usd,,,False
3562,order_complete,29/06/2024 06:23,377.0,b87950e91c21b1ad81e64ba1124d44fe,,swysybbaabzy,Email,(none),BRAND,android,,ORD-69768,86.5,,paid,no,False
3563,AddToCart,12/04/2024 10:20,448.0,70ff3f66f94341d4e0038d4b103e6cb9,,dhcjovykp40s,tiktok,referral,Ramadan2024,iOS,AE,,,د.إ,,,False
3564,PAGEVIEW,2024-04-14,29.0,b206c173a7f44400b2e0c58001b682af,,63hvusbre2be,,CPC,welcome,ANDROID,Pakistan,,,د.إ,,,False
3565,pageview,06/05/2024 03:23,78.0,6cb8ecea68a3f455aa9b210ac2b57473,9562411305,n1z64r2np46a,fb,,,android,UAE,,,usd,,,False
3566,pv,2024/03/14 03:55,165.0,6241582a5a2c7346d1d3043add091f79,,pxkkwgauqvsv,tiktok,paid_social,WELCOME,web,,,,aed,,,False
3567,add_to_cart,02/06/2024 03:34,94.0,b87c7cee04665265aa324ed5ba85a90f,7358968922,8dkqbrnb3330,Email,,Ramadan2024,ios,,,,aed,,,False
3568,add-to-cart,19/03/2024 08:54,395.0,57a5daa73a278ae6d44ad6737bd8a341,,ltx3ou1a9jaj,(direct),Email,spring_sale,android,PK,,,AED,,,False
3569,pv,16/02/2024 15:28,144.0,b1db16223d49b40fc71099bee9aa750e,6463871757,wry68ifb2qae,Facebook,,ramadan,ANDROID,,,,aed,,,False
3570,pv,2024-02-18,,81c3ba7003b24b0ec143faa92a8ddac0,,ib2vvhfza043,TikTok,referral,,android,,,,US$,,,False
3571,PAGEVIEW,2024-02-14 16:38:49,308.0,8a3f1cd9ec6b96a9263b305228f6ca41,0499439140,b5m6w77pwa1m,Email,,ramadan,ios,PK,,,US$,,,False
3572,checkout_start,2024-02-11,227.0,16b7703e29a24eccb627139024497326,,yijew65ngquf,Facebook,cpc,BRAND,iOS,,,,aed,,,False
3573,sign_up,2024-05-14 05:49:08,440.0,d4f4320f4690ff72f97574dc76e03442,,vxd851h1rptr,(direct),cpc,BRAND,android,AE,,,د.إ,,,False
3574,page_view,16/05/2024 07:40,131.0,,,xvuptwleu6kk,TikTok,Email,WELCOME,android,AE,,,USD,,,False
3575,pv,2024-03-19T12:21:03Z,182.0,1742eab01079b4500f068bc7c4b0a530,5915476116,l0o2o60mec3n,Email,(none),Ramadan2024,iOS,AE,,,د.إ,,,False
3576,CHARGEBACK,05/07/2024 21:22,346.0,2d2a4c8a6fc58483814c4aecb9d75393,6081762348,zi0q22vi7qye,newsletter,referral,spring_sale,ios,PK,ORD-67503,currency -96.52,currency,PAID,1,False
3577,addtocart,23/05/2024 08:25,328.0,fa36d238c4632d7d7949f14655cead35,7214058370,2hox969mtwh0,Email,(none),,web,SE,,,US$,,,False
3578,create_account,01/18/2024 19:17,161.0,f3ceb70dd05dd7a3a4ef2c57066569d2,,yrozjqzd45ih,Google,,,Web,SE,,,د.إ,,,False
3579,page_view,26/04/2024 14:12,368.0,36a4886e21cd4ceb7d4ce14026169244,,hrabg112dzaq,TikTok,Email,,iOS,,,,AED,,,False
3580,PAGEVIEW,2024-02-20,222.0,,4953638997,,Facebook,paid_social,,iOS,uae,,,US$,,,False
3581,BeginCheckout,13/05/2024 03:38,83.0,3be463c3d11d75b1b50fdbc253d848aa,,1v3v56mmfw5j,facebook,email,welcome,web,SE,,,USD,,,False
3582,PAGEVIEW,2024-02-04 08:19:27,122.0,e84ef5540026e8d1e8cc4c968e5301ac,,95ab0c94dig6,Facebook,CPC,,Web,,,,,,,False
3583,start_checkout,05/11/2024 11:46,39.0,28ae085407c0fab69dbca6a46dde696e,3482872008,duis7t2mhsrd,TikTok,cpc,ramadan,iOS,Sweden,,,US$,,,False
